title,url,ingredient
두부조림 쫀득쫀득한 두부조림 만드는 법 전분 두부 강정,http://www.10000recipe.com/recipe/7000098,"[['두부1모'], ['청양고추1개'], ['전분가루조금'], ['간장3T'], ['설탕1T'], ['물3T'], ['고춧가루1/2T'], ['참기름1T']]"
봄동 된장 무침.,http://www.10000recipe.com/recipe/7000099,"[['봄동7장'], ['된장1/3큰술'], ['깨소금1/2큰술'], ['다진마늘1작은술'], ['고춧가루2/3작은술'], ['참기름약간']]"
가지볶음 만드는 법 굴소스 간장 가지볶음,http://www.10000recipe.com/recipe/7000100,"[['가지1개155g'], ['양파80g'], ['대파10g'], ['다진마늘0.5큰술'], ['포도씨유4큰술'], ['통깨솔솔'], ['굴소스0.6큰술'], ['진간장0.5큰술'], ['고추가루0.5큰술'], ['소금2꼬집']]"
바지락과 쑥의 향이 어우러진 바지락쑥국,http://www.10000recipe.com/recipe/7000101,"[['쑥70g'], ['바지락70g'], ['대파1대'], ['마늘2개'], ['홍고추0.5개'], ['청고추0.5개'], ['들기름2스푼'], ['들깨가루2스푼'], ['참치액젓2스푼'], ['국간장1스푼'], ['된장0.5스푼'], ['물1L']]"
진달래묵 지나가는 봄이 아쉬워 '여기'에 가둬놨어요,http://www.10000recipe.com/recipe/7000102,"[['고구마전분200ml'], ['물1L'], ['소금1작은술'], ['참기름1큰술'], ['진달래적당히'], ['쑥적당히'], ['간장3큰술'], ['매실액1/2큰술'], ['참기름1큰술'], ['설탕1큰술'], ['통깨1큰술'], ['고춧가루1큰술'], ['다진마늘1/2큰술']]"
영양솥밥~전복 솥밥 만드는법,http://www.10000recipe.com/recipe/7000103,"[['전복5마리'], ['쌀200ml'], ['물200ml'], ['스끼야끼간장1스푼'], ['참기름1스푼'], ['소주1스푼'], ['버터1조각'], ['쪽파2-3줄기'], ['양조간장1스푼'], ['저염맛간장1스푼'], ['쪽파나달래1-2줄기'], ['청양고추1개'], ['참기름1/2스푼'], ['참깨1/2스푼']]"
오이냉채 만드는 법 다이어트 오이로 상큼한 오이 샐러드 만들어보세요 냉채소스 황금비율,http://www.10000recipe.com/recipe/7000104,"[['오이1개'], ['크래미맛살90g'], ['무70g'], ['마늘1T'], ['식초2T'], ['설탕2T'], ['소금1/2T'], ['참기름1/2T']]"
해물 순두부찌개 만드는 법 요리가 쉽다^^ 이거 하나면 순두부 찌개 완성 ~~,http://www.10000recipe.com/recipe/7000105,"[['순두부1봉지'], ['해물순두부찌개양념소스'], ['계란1개'], ['바지락조개1줌'], ['냉동새우7개'], ['양파적당히'], ['대파적당히'], ['청양고추1개']]"
아몬드멸치볶음 바삭한 잔멸치볶음 만드는 법,http://www.10000recipe.com/recipe/7000106,"[['잔멸치100g'], ['슬라이스아몬드50g'], ['청양고추1개'], ['올리브유2스푼'], ['올리고당2스푼'], ['진간장1/2스푼'], ['통깨약간']]"
현미가루와 아몬드가루 넣고 스콘 만드세요,http://www.10000recipe.com/recipe/7000107,"[['아몬드가루105g'], ['현미가루100g'], ['박력밀가루40g'], ['베이킹파우더3g'], ['소금0.5작은숟가락'], ['녹인무염버터50g'], ['우유50ml'], ['바닐라익스트랙3방울'], ['설탕30g']]"
편스토랑 류수영 사리곰탕 라볶이/ 크림 떡볶이 레시피,http://www.10000recipe.com/recipe/7000108,"[['시판용사리곰탕면1봉지'], ['떡볶이떡10~12개'], ['버터20g'], ['다진마늘0.5스푼'], ['우유200ml'], ['물400ml'], ['체다슬라이스치즈1장'], ['후춧가루적당량']]"
칼칼한 야식으로 제격! 골뱅이 소면무침 만들기,http://www.10000recipe.com/recipe/7000109,"[['소면2인분'], ['양파1/2'], ['당근약간'], ['사과1/4'], ['상추약간'], ['깻잎약간'], ['골뱅이1캔'], ['진간장1큰술'], ['참기름1큰술'], ['고추장2큰술'], ['다진마늘1큰술'], ['식초5큰술'], ['진간장1큰술'], ['참기름1큰술'], ['고춧가루1큰술'], ['깨소금적당히']]"
"밥 한 공기 뚝딱, 피데기콩나물무침",http://www.10000recipe.com/recipe/7000110,"[['반건조오징어2마리'], ['콩나물150g'], ['다진마늘1T'], ['양조간장1T'], ['홍게간장or1/2T1T'], ['액젓1T'], ['올리고당1T'], ['고춧가루1T'], ['참기름약간'], ['깨소금약간']]"
오징어 쪽파강회 오징어파말이 만드는 법,http://www.10000recipe.com/recipe/7000111,"[['쪽파20줄기'], ['오징어1마리'], ['초고추장2스푼']]"
고구마 요리 치즈 그라탕 만들기 고구마 간식 보관방법,http://www.10000recipe.com/recipe/7000112,"[['고구마1개'], ['피자치즈100g'], ['컵수프1봉지19g'], ['물1컵'], ['후춧가루약간'], ['파슬리가루약간']]"
비오는 날에는 감자전 와플메이커를 이용한 겉바속촉 감자전,http://www.10000recipe.com/recipe/7000113,"[['감자10개'], ['올리브유2T'], ['전분가루또는부침가루2T'], ['진간장1T'], ['참기름1/2T'], ['통깨톡톡']]"
표고버섯볶음 초간단 밑반찬 만들기,http://www.10000recipe.com/recipe/7000114,"[['생표고버섯8~10개'], ['청양고추1개'], ['당근1/4개'], ['양파1/2개'], ['다진마늘1T'], ['굴소스1T'], ['후춧가루약간'], ['참기름1T'], ['통깨약간']]"
알토란 미역줄기볶음 천상현 레시피 도시락반찬 염장미역줄기 손질법 비린내 제거법 저열량 저지방 고식이섬유소 다이어트,http://www.10000recipe.com/recipe/7000115,"[['\u200b다진마늘1T'], ['식용유3T'], ['청주3T'], ['진간장1T'], ['까나리액젓1T'], ['참기름2T'], ['통깨1T'], ['후춧가루약간']]"
아이들이 엄지척하는 초간단 스팸김밥 김밥 레시피,http://www.10000recipe.com/recipe/7000116,"[['김4장'], ['밥2공기'], ['계란2개'], ['스팸100g'], ['무생채3/4컵'], ['소금1꼬집'], ['참기름1/2T'], ['통깨1꼬집']]"
마카다미아 초코 휘낭시에,http://www.10000recipe.com/recipe/7000118,"[['무염버터140g'], ['흰자125g'], ['설탕100g'], ['꿀20g'], ['소금1g'], ['밀가루박력분24g'], ['강력분24g'], ['아몬드가루40g'], ['코코아가루15g'], ['다크커버춰또는초코칩40g'], ['버터소량'], ['다크커버춰135g'], ['식물성오일27g'], ['마카다미아40g']]"
신선한 제철채소로 간편하게 만들기 좋은 봄나물 3종 밑반찬 with LG 디오스 오브제컬렉션 김치톡톡,http://www.10000recipe.com/recipe/7000119,"[['김치1종이컵'], ['냉이100g'], ['오징어1/2개'], ['부침가루1종이컵'], ['달걀1개'], ['물1종이컵'], ['달래1단'], ['두부1모'], ['달걀2개'], ['소금약간'], ['후추약간'], ['간장3숟가락'], ['액젓1숟가락'], ['올리고당1숟가락'], ['맛술1숟가락'], ['고춧가루1/2숟가락'], ['참기름1숟가락'], ['참두릅130g'], ['된장1+1/2숟가락'], ['맛술1숟가락'], ['매실청1숟가락'], ['다진마늘1/2숟가락'], ['참기름1숟가락'], ['깨소금1숟가락'], ['다진대파2숟가락'], ['고춧가루1/4숟가락']]"
맛있는게 죄라면 이건 무기징역! 고추장삼겹살 황금레시피,http://www.10000recipe.com/recipe/7000120,"[['삼겹살400g'], ['고추장2T'], ['고춧가루1T'], ['간장1T'], ['설탕1T'], ['맛술0.5T']]"
에어프라이어 군고구마 굽기 아이간식야식요리,http://www.10000recipe.com/recipe/7000121,[['고구마6개']]
청포묵김 간장양념무침 만드는법 아이 남편도시락 밑반찬,http://www.10000recipe.com/recipe/7000122,"[['청포묵1모'], ['간장2t'], ['설탕1/2t'], ['참기름1t'], ['통깨1t'], ['김자반1움큼']]"
[서진이네] 참치김밥..,http://www.10000recipe.com/recipe/7000123,"[['김3장'], ['깻잎6장'], ['오이1개'], ['당근1개'], ['참치캔2개'], ['단무지적당히'], ['밥1공기'], ['참기름1T'], ['소금3꼬집'], ['깨1T'], ['마요네즈2T'], ['통깨1T'], ['후춧가루톡톡'], ['쌈장1T'], ['마요네즈2T']]"
안동찜닭,http://www.10000recipe.com/recipe/7000125,"[['닭볶음탕용2마리'], ['감자2개'], ['당근1개'], ['대파1뿌리'], ['당면1작은팩'], ['양파2개'], ['간장4스푼'], ['맛술3스푼'], ['올리고당3스푼'], ['생강가루약간'], ['후추약간'], ['참기름1스푼'], ['다진마늘1스푼']]"
에어프라이어 아보카도 계란구이,http://www.10000recipe.com/recipe/7000126,"[['아보카도1개'], ['계란2개'], ['파슬리가루약간'], ['소금약간'], ['후춧가루약간'], ['양파조금'], ['베이컨조금']]"
소불고기전골 (재료와 육수만 준비해서 끓이기만 하면 되는 아주 간단한 레시피),http://www.10000recipe.com/recipe/7000127,"[['팽이버섯150g'], ['표고버섯2개'], ['느타리버섯1줌'], ['양파1개'], ['대파1/2대'], ['청양고추1개'], ['홍고추1개'], ['쑥갓2대'], ['알배추잎3장'], ['소고기200g'], ['진간장3T'], ['설탕1T'], ['올리고당1T'], ['다진마늘1T'], ['후춧가루톡톡'], ['맛술3T'], ['갈은양파1/2개'], ['물300ml'], ['진간장3.5T'], ['다진마늘1T'], ['참기름1T'], ['설탕0.5T'], ['후춧가루톡톡']]"
무짠지무침,http://www.10000recipe.com/recipe/7000128,"[['무짠지1개'], ['고춧가루3스푼'], ['다진마늘1스푼'], ['참기름1스푼'], ['통깨1스푼'], ['쪽파3뿌리'], ['매실액1스푼']]"
새우젓없이 만드는 달짝지근 애호박볶음,http://www.10000recipe.com/recipe/7000129,"[['애호박1개'], ['양파조금'], ['당근조금'], ['건새우조금'], ['다진대파1'], ['다진마늘1'], ['참치액젓1'], ['참기름1'], ['깨약간']]"
호박전!!!,http://www.10000recipe.com/recipe/7000130,"[['애호박2개'], ['계란2개'], ['찹쌀가루약간'], ['진간장1스푼'], ['참기름약간'], ['통깨약간'], ['후춧가루약간']]"
즉석 겉절이김치 찹쌀풀 없이 절이지 않고 만드는 초간단 알배추김치 양념,http://www.10000recipe.com/recipe/7000131,"[['알배추1포기1kg'], ['쪽파나대파푸른잎약간'], ['다진마늘2'], ['설탕2'], ['멸치액젓4.5'], ['새우젓2'], ['고춧가루1종이컵']]"
전자레인지요리) 만두그라탕,http://www.10000recipe.com/recipe/7000132,"[['만두먹을만큼'], ['물약간'], ['스위트콘3큰술'], ['토마토소스4큰술'], ['피자치즈1주먹'], ['체다치즈1장']]"
스팸감자조림 무수분 감자조림 레시피 도시락반찬 밑반찬,http://www.10000recipe.com/recipe/7000133,"[['스팸200g'], ['감자300g'], ['통마늘60g'], ['양파250g'], ['진간장2큰술'], ['굴소스1큰술'], ['물엿3큰술'], ['들기름2큰술'], ['설탕1큰술'], ['검은깨1큰술'], ['맛술1큰술'], ['참기름1큰술'], ['후춧가루톡톡']]"
가지전 만드는 법 가지튀김 소스 만들기,http://www.10000recipe.com/recipe/7000135,"[['가지1개140g'], ['계란1개'], ['부침가루1큰술'], ['포도씨유넉넉하게'], ['진간장1.5큰술'], ['쪽파4g'], ['고추가루0.2큰술'], ['식초0.3큰술'], ['올리고당0.7큰술'], ['통깨적당히']]"
얼갈이 배추김치,http://www.10000recipe.com/recipe/7000136,"[['얼갈이배추2Kg'], ['굵은천일염1.2컵'], ['물250g'], ['무400g'], ['쪽파200g'], ['홍고추6개'], ['마늘80g'], ['다진생강1T'], ['고춧가루10T'], ['매실액3T'], ['멸치액젖3T'], ['굵은소금2T'], ['쪽파200g'], ['밀가루2큰술'], ['물500ml']]"
국물이 끝내주는 조개탕 끓이는법,http://www.10000recipe.com/recipe/7000137,"[['백합1kg'], ['배추약간'], ['쪽파약간'], ['청양고추2개'], ['멸치육수소량'], ['맛술2큰술']]"
봄향이 가득한 미나리전 만들기,http://www.10000recipe.com/recipe/7000138,"[['미나리1줌'], ['당근적당히'], ['청양고추적당히'], ['부침가루적당히'], ['계란1개'], ['집간장1큰술']]"
비빔메밀국수 양념장 간단한 레시피!,http://www.10000recipe.com/recipe/7000139,"[['메밀면1인분'], ['상추2장'], ['깻잎3장'], ['계란1개'], ['고춧가루0.5T'], ['고추장1.5T'], ['식초2.5T'], ['매실액3T'], ['마늘1개'], ['참기름1T']]"
닭가슴살 요리 매콤 덮밥 만들기,http://www.10000recipe.com/recipe/7000140,"[['닭가슴살1개'], ['계란1개'], ['밥1인분'], ['마요네즈취향껏'], ['식용유1T'], ['다진마늘1T'], ['설탕1T'], ['고춧가루2T'], ['미림1T'], ['진간장1.5T'], ['올리고당1T'], ['굴소스0.5T']]"
닭가슴살 활용한 닭칼국수 손쉽게 만들기,http://www.10000recipe.com/recipe/7000141,"[['시판닭육수1000ml'], ['칼국수면2인분'], ['닭가슴살2덩이'], ['호박1/2개'], ['양파1/2개'], ['대파1/6개'], ['홍고추1/2개'], ['소금조금'], ['국간장1큰술'], ['진간장0.5큰술'], ['다진마늘1/2큰술'], ['맛술1큰술'], ['후춧가루적당히']]"
알리오 올리오 파스타 레시피 맛있는 새우 오일파스타 만들기,http://www.10000recipe.com/recipe/7000142,"[['파스타면1인분'], ['새우13마리'], ['파프리카1/3개'], ['페페론치노4개'], ['양파1/3개'], ['마늘9개'], ['멸치액젓1/2숟가락'], ['올리브오일5숟가락']]"
열무김치 담그는법- 딸에게# ~ 절이지않고 담는 열무김치,http://www.10000recipe.com/recipe/7000143,"[['열무1단'], ['청양고추2개'], ['홍고추1개'], ['양파1/4개'], ['쪽파3줄기'], ['오이3개'], ['새우젓갈3숟가락'], ['사과1/2개'], ['밥1/2컵'], ['마른고추5개'], ['고추가루3숟가락'], ['마늘3개'], ['생강가루약간'], ['양파1/4개'], ['매실청1컵'], ['다시마물1컵']]"
"집나간 입맛, 떡갈비로 강제송환해볼까요?",http://www.10000recipe.com/recipe/7000144,"[['수제떡갈비1팩'], ['계란1개'], ['통깨1T'], ['마요네즈1T'], ['돈까스소스2T']]"
초간단 바삭바삭 정말 맛있는 감자채전 레시피,http://www.10000recipe.com/recipe/7000145,"[['감자1개'], ['전분2큰술'], ['맛소금2꼬집'], ['식용유2큰술']]"
오독오독 팽이버섯 참치 계란찜,http://www.10000recipe.com/recipe/7000146,"[['계란5개'], ['참치캔1개'], ['팽이버섯40g'], ['구운소금1t'], ['다진파1T'], ['다진당근1T']]"
한돈 제육볶음 레시피 만들기,http://www.10000recipe.com/recipe/7000147,"[['돼지고기600g'], ['대파1개'], ['양파1개'], ['고추장2스푼'], ['고춧가루2스푼'], ['진간장5스푼'], ['설탕2스푼'], ['올리고당1스푼'], ['미림2스푼'], ['마늘1스푼']]"
오이초무침 레시피 양념장 고민하지마세요 간단한 레시피 POINT,http://www.10000recipe.com/recipe/7000148,"[['오이2개'], ['작은양파1개'], ['소금절임용1스푼'], ['설탕절임용1스푼'], ['설탕1스푼'], ['고춧가루1스푼'], ['다진마늘1/2스푼'], ['고추장1/2스푼'], ['간장1스푼'], ['식초3스푼'], ['들기름1스푼'], ['깨1스푼']]"
딸기 데코 쌀티라미수 생일케익 만드는법,http://www.10000recipe.com/recipe/7000149,"[['쌀빵또는카스테라핑거쿠키20개'], ['마스카포네치즈250g'], ['노른자3개'], ['설탕40g'], ['코코아가루3-4스푼'], ['딸기적당량'], ['흰자3개'], ['설탕50g'], ['생크림200g'], ['설탕1/2스푼'], ['바닐라에센스4-5방울']]"
얼큰한 다진돼지고기 순두부찌개 초간단 황금레시피,http://www.10000recipe.com/recipe/7000150,"[['순두부1개'], ['다진돼지고기150g'], ['마늘5개'], ['파10cm'], ['식용유3스푼'], ['물400ml'], ['국간장2스푼'], ['고춧가루1.5스푼'], ['새우젓1/2스푼']]"
월남쌈 싸는 법 만들기 월남쌈 재료,http://www.10000recipe.com/recipe/7000151,"[['라이스페이퍼10장'], ['쌀국수1인분'], ['계란2개'], ['소고기'], ['돼지고기'], ['닭안심등100g'], ['맛살5개'], ['물500ml'], ['새싹20g'], ['식용유2스푼'], ['피쉬소스2스푼'], ['땅콩소스2스푼']]"
전자렌지요리 베이컨치즈계란찜 레시피,http://www.10000recipe.com/recipe/7000152,"[['계란2개'], ['베이컨2줄'], ['우유70ml'], ['피자치즈3T'], ['파슬리가루']]"
오리훈제 김치볶음/간단 요리,http://www.10000recipe.com/recipe/7000153,"[['오리훈제500g'], ['배추김치300g'], ['대파1/2대'], ['설탕1/2큰술'], ['참기름1큰술'], ['통깨1작은술']]"
연어구이 레시피 맛있는 연어소스 만드는법,http://www.10000recipe.com/recipe/7000154,"[['연어스테이크용1조각'], ['레몬1/2개'], ['미니당근2개'], ['꽈리고추3개'], ['방울토마토3개'], ['양파1/6개'], ['올리브오일1큰술'], ['화이트와인1T'], ['소금약간'], ['후추약간'], ['삶은달걀2개'], ['다진양파1T'], ['다진피클1T'], ['마요네즈3T'], ['플레인요거트1T'], ['꿀1t'], ['레몬즙1T'], ['소금약간'], ['후추약간']]"
샐러리 장아찌,http://www.10000recipe.com/recipe/7000155,"[['샐러리적당량'], ['간장100ml'], ['식초100ml'], ['설탕100ml'], ['물150ml']]"
10개월 아기 핑거푸드 굴림 만두 간식 겸 반찬으로,http://www.10000recipe.com/recipe/7000156,"[['돼지고기168g'], ['소고기90g'], ['양파30g'], ['당근30g'], ['부추30g'], ['두부1모'], ['전분가루1T'], ['밀가루2T'], ['참기름1T']]"
국물맛이 깊은 차돌박이 라면 만들기,http://www.10000recipe.com/recipe/7000157,"[['라면1개'], ['물550ml'], ['다진마늘1T'], ['대파1줌'], ['차돌박이1컵']]"
한입 돈가스 만들기,http://www.10000recipe.com/recipe/7000158,"[['돼지고기400g'], ['튀김가루1/2컵'], ['빵가루1컵'], ['계란2개'], ['스테이크시즈닝양념'], ['어린잎채소약간']]"
누구나 쉽게 만드는 소세지야채볶음 레시피,http://www.10000recipe.com/recipe/7000159,"[['소세지200g'], ['양파1/2개'], ['파프리카1개'], ['당근1/4개'], ['케쳡3스푼'], ['우스터소스1스푼'], ['고추장1/2스푼']]"
